id,title,duration,boxoffice,first_boxoffice,pr_movie,bt_movie,cl_movie,de_movie,pr_box_rank,is_ip,is_sequel,douban_rating,baidu_index,actor,issue_company,manu_company,rating_numbers,comment_numbers,review_numbers,director_1_id,director_1_name,director_1_amount,director_1_boxoffice,director_1_pr_boxrank,director_1_baidu,director_2_id,director_2_name,director_2_amount,director_2_boxoffice,director_2_pr_boxrank,director_2_baidu,actor_1_id,actor_1_name,actor_1_amount,actor_1_boxoffice,actor_1_pr_boxrank,actor_1_baidu,actor_1_fans,actor_2_id,actor_2_name,actor_2_amount,actor_2_boxoffice,actor_2_pr_boxrank,actor_2_baidu,actor_2_fans,scenarist_1_id,scenarist_1_name,scenarist_1_amount,scenarist_1_boxoffice,scenarist_1_pr_boxrank,scenarist_1_baidu,scenarist_2_id,scenarist_2_name,scenarist_2_amount,scenarist_2_boxoffice,scenarist_2_pr_boxrank,scenarist_2_baidu,issue_company_1_id,manu_company_1_id,type,technology,release_date,year,month,day,day_of_week,quarter,week,duration_85,duration_85_140,duration_140,type_list,num_types,genre_剧情,genre_爱情,genre_喜剧,genre_动作,genre_惊悚,genre_悬疑,genre_犯罪,genre_战争,genre_恐怖,genre_纪录片,genre_青春,genre_奇幻,genre_冒险,genre_儿童,genre_传记,genre_古装,genre_励志,genre_亲情,genre_科幻,genre_历史,genre_avg,technology_list,technology_2D,technology_3D,technology_IMAX,year_mean_1000,is_weekend,springfestival,summer,nationalday,newyear,is_star_issue_company,is_star_manu_company
2652,缉枪,106.0,1645.3,511.0,4.50928,1164520.125,0.18675,1.42308,4.33621,0,0,6.3,879.0,白举纲 Pax Congo;;;热依扎 Rayza;;;连奕名 Yiming Lian;;;洪剑涛 Jiantao Hong;;;王泷正 Long Zheng Wang;;;童苡萱 Elena;;;戚云鹏 Yun Peng Qi,";;;霍尔果斯天天影业有限公司;;; 环球联影影视文化（北京）有限公司 Huan Qiu Lian Ying Entertainment（Beijing）Co.,Ltd;;; 深圳顶峰时代影业有限公司 Top-Vision",";;;西安曲江春天融和影视文化有限责任公司 Xi'an Qujiang Chuntian Ronghe  Film & Television Media Co.,Ltd;;;瑞格嘉尚（天津）文化传播有限公司;;; 海宁纸兵工作室传媒有限公司 Haining Zhibing Studio  Media Co.,Ltd;;;  海宁文玖影视传媒有限公司 Haining Wenjiu Entertainment Co.,Ltd;;;霍尔果斯春天融合传媒有限公司 Huoerguos spring fusion media co., LTD;;;霍尔果斯青春光线影业有限公司 Khorgos Youth Enlight Pictures Co.,Ltd;;;北京华映星球国际文化发展有限公司 Beijing Huaying Xingqiu International Media Co.,Ltd",6257.0,2218.0,128.0,1319928.0,徐兵,0,0.0,1.5952,0.0,,,0,0.0,0.0,0.0,1340456.0,白举纲,4,97984.0,1.6466,4143.0,987.0,1275262.0,热依扎,6,42426.0,1.11947,2120.0,522.0,1319928.0,徐兵,1,5001.0,1.5952,0.0,,,0,0.0,0.0,0.0,4497.0,4498.0,犯罪/剧情/动作/警匪,2D,2017-06-23,2017,6,23,4,2,25,False,True,False,"['犯罪', '剧情', '动作', '警匪']",4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8865,['2D'],1,0,0,27643,1,False,False,False,False,False,False
2653,抢红,90.0,1625.4,1317.0,2.2055700000000003,194949.28125,0.18177,4.0350800000000016,0.97838,0,0,3.1,2183.0,杜鹃 Jennifer Du;;;王耀庆 Yaoqing Wang;;;张涵予 Hanyu Zhang;;;南伏龙 Fulong Nan;;;黎明 Leon Lai,";;;寰亚电影发行（北京）有限公司 Media Asia Film Distribution (Beijing) Co.,Ltd;;;北京无限自在文化传媒股份有限公司 Beijing Wishart Communication Co.,Ltd;;;北京众合千澄影视文化传媒有限公司 Beijing Zhong Qian Chengcheng Culture Co.,Ltd;;;宗宗影视文化（天津）有限公司;;; 霍尔果斯众合千澄影业有限公司 Horgos Zhonghe Qiancheng Pictures Co.,Ltd;;; 上海电影股份有限公司影视发行分公司 Eastern Mordor;;;四海电影发行联盟 Sihai Distribution Association",";;;北京快乐新升文化传播有限公司 Beijing Kuaile Xinsheng Media Co.,Ltd;;;百仕活影视制作有限公司;;; 寰亚电影制作有限公司 Media Asia Film Production Co., Ltd.;;;寰亚电影发行（北京）有限公司 Media Asia Film Distribution (Beijing) Co.,Ltd",6532.0,2636.0,138.0,1036978.0,黎明,0,0.0,4.00875,6378.0,,,0,0.0,0.0,0.0,1274319.0,张涵予,26,723155.0,16.20351,2615.0,148.0,1036978.0,黎明,16,158993.0,4.00875,6378.0,121.0,,,0,0.0,0.0,0.0,1350309.0,毕成功,1,1036.0,0.3187,0.0,1488.0,854.0,动作/犯罪/枪战,2D,2017-05-19,2017,5,19,4,2,20,False,True,False,"['动作', '犯罪', '枪战']",3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10243,['2D'],1,0,0,27643,1,False,False,False,False,True,False
2654,健忘村,116.0,1604.9,1087.0,2.8051,279723.125,0.19069,4.12363,1.0144799999999998,0,0,6.7,5401.0,舒淇 Hsu Chi;;;王千源 Qianyuan Wang;;;张孝全 Hsiao-chuan Chang;;;曾志伟 Eric Tsang;;;杨祐宁 Tony Yang;;;张少怀 Shao-Huai Chang;;;许杰辉 Jiehui Xu;;;顾宝明 Gu Baoming;;;林美秀 Meishiu Lin;;;陈竹升 Bamboo Chen;;;柯宇纶 Yue-Lin Ko;;;黄健玮 Jianwei Huang,";;;五洲电影发行有限公司 Wuzhou Film Distribution;;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;;北京影行天下文化传播有限公司  Bei Jing Ying Xing Tian Xia Culture Communication Co., LTD;;;光环影业有限公司 Guanghuan Pictures Co.,Ltd;;;影一制作所股份有限公司 Yingyi Production Co.,Ltd;;;   美商华纳兄弟（远东）股份有限公司台湾分公司 American businessmen warner bros. (far east) co., LTD., Taiwan branch;;;相信音乐唱片公司 Trust music record company;;;纬来电视网股份有限公司 Weilai TV Net Co.,Ltd;;; 光环传媒股份有限公司 Guanghuan Entertainment Co.,Ltd;;; 百度在线网络技术（北京）有限公司 Baidu",81892.0,22171.0,491.0,1280588.0,陈玉勋,0,0.0,0.48542,0.0,,,0,0.0,0.0,0.0,1138320.0,舒淇,20,600650.0,9.39179,12808.0,4112.0,1314827.0,王千源,12,67838.0,5.88844,1881.0,181.0,1280588.0,陈玉勋,0,0.0,0.48542,0.0,1365734.0,张耀升,0,0.0,1.03805,0.0,2156.0,2721.0,喜剧/奇幻/武侠/古装,2D,2017-01-27,2017,1,27,4,1,4,False,True,False,"['喜剧', '奇幻', '武侠', '古装']",4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11028,['2D'],1,0,0,27643,1,True,False,False,False,True,False
2657,神秘家族,122.0,1545.0,1127.0,4.6191,444935.875,0.18466,2.13037,3.41656,0,0,4.8,8346.0,林依晨 Ariel Lin;;;姜武 Wu Jiang;;;陈晓 Xiao Chen;;;惠英红 Kara Hui;;;蓝正龙 Ching-Lung Lan;;;安琥 Hu An,,";;;华策影业（天津）有限公司 Huace Pictures (Tianjin) Co.,Ltd",10321.0,3773.0,234.0,1348957.0,朴裕焕,1,361.0,1.43124,0.0,,,0,0.0,0.0,0.0,1042053.0,林依晨,2,5349.0,1.18284,8671.0,1815.0,1274290.0,姜武,25,481612.0,6.49629,2013.0,203.0,1348957.0,朴裕焕,1,361.0,1.43124,0.0,,,0,0.0,0.0,0.0,,2799.0,惊悚/悬疑,2D,2017-04-21,2017,4,21,4,2,16,False,True,False,"['惊悚', '悬疑']",2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4467,['2D'],1,0,0,27643,1,False,False,False,False,False,True
2659,上海王,111.0,1365.3,774.0,3.13007,591010.6875,0.19601,3.87871,1.23676,0,0,4.8,2692.0,胡军 Jun Hu;;;余男 Nan Yu;;;凤小岳 Rhydian Vaughan;;;秦昊 Qin Hao;;;郭采洁 Amber Kuo;;;白灵 Bai Ling;;;李梦 Meng Li;;;刘佩琦 Liu Peiqi;;;曹可凡 Kefan Cao;;;徐冬冬 Raquel;;;李雪健 Xuejian Li,";;;象山枫海传媒科技有限公司 Xiangshan Fenghai Media Technology Co.,Ltd;;;霍尔果斯风筝影业有限公司 Khorgas Kite Entertainment Co.,Ltd",";;;上海胡氏文化传媒有限公司 Shanghai Hushi Media  Co.,Ltd",7346.0,2254.0,81.0,1314371.0,胡雪桦,2,4996.0,1.3536,117.0,,,0,0.0,0.0,0.0,1032540.0,胡军,20,295676.0,4.1963300000000014,2962.0,355.0,1050430.0,余男,19,242621.0,4.38212,4064.0,104.0,1314371.0,胡雪桦,1,4596.0,1.3536,117.0,1359246.0,虹影,0,0.0,0.23732,0.0,2347.0,4508.0,爱情/黑帮/动作,2D,2017-02-17,2017,2,17,4,1,7,False,True,False,"['爱情', '黑帮', '动作']",3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7848,['2D'],1,0,0,27643,1,True,False,False,False,False,False
2660,情遇曼哈顿,103.0,1348.2,1032.0,1.11045,37319.67969,0.16919,0.45282,0.55809,0,0,3.8,2075.0,王丽坤 Likun Wang;;;高以翔 Godfrey Kao;;;李媛 Yuan Li;;;王传君 Eric,";;;霍尔果斯五洲电影发行有限公司;;; 华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd;;;万达影业（青岛）有限公司 Wanda Pictures（Qingdao）Co.,Ltd",";;;万达影视传媒有限公司 Wanda Media Co., Ltd;;;盈娱制作有限公司;;; 上海乾澄影视文化有限公司;;; 陕西旅游集团影视文化有限公司 Shanxi Tourism Group Entertainment Co.,Ltd;;;  霍尔果斯非映画影视文化有限公司;;; 上海盛万影视文化有限公司 Shanghai Shengwan Entertainment Co.,Ltd",5425.0,1945.0,83.0,1274970.0,李巨源,1,2002.0,0.8570700000000001,0.0,,,0,0.0,0.0,0.0,1313574.0,王丽坤,5,208951.0,2.23624,11233.0,1933.0,1273313.0,高以翔,5,23513.0,1.08896,8456.0,635.0,1274970.0,李巨源,1,2002.0,0.8570700000000001,0.0,,,0,0.0,0.0,0.0,4325.0,1201.0,爱情/歌舞,2D,2017-10-13,2017,10,13,4,4,41,False,True,False,"['爱情', '歌舞']",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2868,['2D'],1,0,0,27643,1,False,False,False,False,False,True
2661,临时演员,93.0,1294.4,708.0,1.75731,210684.42188,0.19399,4.22284,0.92224,0,0,3.7,5887.0,郑恺 Ryan Zheng;;;热依扎 Rayza;;;郭晓东 Xiaodong Guo;;;殷桃 Tao Yin;;;林保怡 Bowie Lam;;;林雪 Suet Lam;;;詹瑞文 Sui-man Chim;;;曹扬 Yang Cao,";;;北京星美影视发行有限公司 Beijing Xingmei Entertainment Distribution Co.,Ltd",";;;世纪影业有限公司 Century Motion Pictures & Dist.Co.Ltd;;;六瞳国际文化传媒（北京）有限公司 Lotus Film Media (Beijing) Co.,Ltd;;;北京聚迷互动影视传媒有限公司 Beijing Jumi Interactive Entertainment Co.,Ltd;;; 扬州富海国龙影视投资中心（有限合伙） Yangzhou Fuhai Guolong Entertainment（Limited Partnership）;;;京基集团 Kingkey Group;;;杭州南宋御街文化传媒有限公司 Hangzhou Nansong Yujie Media Co.,Ltd;;;霍尔果斯捷成瑞吉祥影视传媒有限公司 Horgos Jiechengrui Jixiang Entertainment Co.,Ltd;;;霍尔果斯莱比特影业有限公司;;; 天津华谊兄弟卖座网电影发行有限公司 Tianjin Huayi Brothers Blockbuster Films Ltd.;;;天津滨海影视传媒有限公司",7207.0,1830.0,50.0,1328093.0,钱江汉,1,782.0,0.42272,0.0,1308890.0,黄志伟,0,0.0,0.24284,0.0,1275564.0,郑恺,14,570477.0,7.101889999999999,14990.0,4591.0,1275262.0,热依扎,5,41131.0,1.11947,2120.0,522.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,3364.0,2478.0,爱情/喜剧,2D,2017-05-27,2017,5,27,5,2,21,False,True,False,"['爱情', '喜剧']",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7996,['2D'],1,0,0,27643,1,False,False,False,False,False,False
2662,碟仙诡谭2,86.0,1279.7,713.0,3.947130000000001,383932.71875,0.18045,1.65311,4.2634300000000005,0,1,2.8,982.0,张韶涵 Angela Chang;;;方力申 Alex Fong;;;惠英红 Kara Hui;;;雷宇扬 Simon Loui;;;罗翔 Xiang Luo;;;孙艺铭 Yi Ming Sun;;;王子腾 Zi-teng Wang;;;丁川 Chuen Ting;;;胡悦 Yue Hu,";;;北京开启者文化传媒有限公司 Beijing Kaiqizhe Media Co.,Ltd;;;  北京帧画影视文化传播有限公司 Beijing Zhenhua Media Co.,Ltd;;;北京优壹文化有限公司 Beijing Youyi Culture Co.,LTD;;; 北京灿映影视文化传播有限公司 Beijing Canying Entertainment （Beijing）Co.,Ltd;;; 成都润鼎文化传媒有限公司 Chengdu Runding Media Co.,Ltd;;; 明日世界（北京）影业有限公司 MIngri Shijie （Beijing）Pictures Co.,Ltd",";;;西部电影集团有限公司 Western Movie Group;;;宁波视尚深度影业有限公司 Ningbo Shishang Shendu Pictures Co.,Ltd;;;上海麦作投资有限公司 Shanghai Maizuo Investment Co.,Ltd;;; 北京嘉傲泰和影视文化传媒有限公司 Beijing Jia Ao Tai He film culture media Co., Ltd.;;;中尚明扬（北京）文化传媒有限公司 Zhongshang Mingyang（Beijing） Media Co., Ltd;;;上海摩歌文化传媒有限公司 Shanghai Moge Media Co.,Ltd;;;  北京核子动力影业有限公司",902.0,345.0,43.0,1121730.0,雷宇扬,0,0.0,0.8934700000000001,0.0,,,0,0.0,0.0,0.0,1245185.0,张韶涵,2,1816.0,0.8320000000000001,0.0,1910.0,1171687.0,方力申,22,118601.0,4.57848,1627.0,183.0,1359317.0,蒲新月,0,0.0,0.75336,0.0,1349031.0,塔娜,0,0.0,0.45168,0.0,3007.0,192.0,惊悚/恐怖,2D/3D,2017-03-10,2017,3,10,4,1,10,False,True,False,"['惊悚', '恐怖']",2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1595,"['2D', '3D']",1,1,0,27643,1,False,False,False,False,False,False
2665,兄弟，别闹！,90.0,1208.9,907.0,3.3570900000000004,605110.1875,0.18967,2.06248,1.97047,0,0,3.3,2436.0,高晓攀 Xiao Pan Gao;;;尤宪超 Xian Chao You;;;于莎莎 Yu Sha Sha;;;李璨琛 Sam Lee;;;彭敬慈 King-chi Pang;;;利晴天 Neslon Li;;;万国鹏 Guopeng Wan;;;钱波 Qian Bo;;;王劲松 Jinsong Wang;;;钱波 Qian Bo;;;宫哲 Zhe Gong;;;金霏 Jin Fei;;;田雨 Yu Tian;;;王劲松 Jinsong Wang;;;衣云鹤 Yunhe Yi;;;刘循子墨 Xunzimo Liu;;;张本煜 Benyu Zhang,";;;霍尔果斯五洲电影发行有限公司;;; 华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;;万达影视传媒有限公司 Wanda Media Co., Ltd;;;深圳市无限界影视传媒有限公司 Shenzhenshi Wuxianjie Entertainment Co.,Ltd;;; 北京晓攀文化传媒有限公司 Beijing Xiaopan Media Co.,Ltd;;; 深圳市大象影业有限公司 Shenzhen elephant Pictures Co., Ltd;;;深圳锋线影视传媒有限公司 Shenzhen frontline film and television media Co., Ltd;;;深圳巨隆影视文化有限公司 Shenzhen Julong Entertainment Co.Ltd;;; 北京南宋御街文化传媒有限公司    Beijing Nansong Yujie Media Co.,Ltd;;; 北京春秋永乐文化传播有限公司 Beijing Chunqiu Yongle Media Co.,Ltd;;; 映美传世（北京）文化传媒有限公司 Yingmei Chuanshi（Beijing）Media Co.,Ltd",2206.0,926.0,71.0,1317612.0,高晓攀,0,0.0,0.86303,1165.0,1376901.0,孙集斌,0,0.0,0.32371,0.0,1317612.0,高晓攀,0,0.0,0.86303,0.0,0.0,1317613.0,尤宪超,0,0.0,0.32371,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,4325.0,1201.0,喜剧,2D,2017-11-10,2017,11,10,4,4,45,False,True,False,['喜剧'],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10255,['2D'],1,0,0,27643,1,False,False,False,False,False,True
2666,六年，六天,96.0,1162.0,167.0,11.63501,5920582.0,0.21182,13.3556,4.41075,0,0,2.0,0.0,王骁 Lawrence Wang;;;姜瑞佳 Ruijia Jiang;;;高云翔 Yunxiang Gao;;;冯远征 Yuanzheng Feng;;;张凯丽 Kaili Zhang;;;苗圃 Pu Miao;;;吴刚 Gang Wu;;;龚洁 Jie Gong;;;吴军 Jun Wu;;;田牧宸 Muchen Tian,,";;;国家新闻出版广电总局电影卫星频道节目制作中心 China Movie Channel SARFT;;;新友玺月（北京）文化传媒有限公司  Xin You Xi Yue（Bei Jing）Culture Media Co., LTD;;;天津北方电影集团有限公司 TianJin BeiFang Film Group Co., LTD;;;青岛圣宝龙影视文化传媒投资;;; 浙江九盛影视文化有限公司 Zhejiang Jiusheng Entertainment Co.,Ltd;;; 江苏中瀚文化发展有限公司",0.0,158.0,31.0,1274549.0,沈东,11,52875.0,3.7584,0.0,,,0,0.0,0.0,0.0,1314222.0,王骁,2,6319.0,0.7529899999999999,0.0,0.0,1275650.0,姜瑞佳,7,50306.0,1.53478,714.0,258.0,1274549.0,沈东,2,725.0,3.7584,0.0,1382796.0,张无花,0,0.0,0.40048,0.0,,66.0,剧情/爱情,2D,2017-10-17,2017,10,17,1,4,42,False,True,False,"['剧情', '爱情']",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5234,['2D'],1,0,0,27643,0,False,False,False,False,False,True
2667,怨灵2,89.0,1143.2,601.0,2.56554,137924.03125,0.14088,0.04681,4.49391,0,1,3.9,1046.0,苏查拉·玛娜英 Sushar Manaying;;;李川 Chuan Li;;;陈立谦 Teddy Chin;;;倪慕斯 Muse Nee;;;卢洋 Yang Lu;;;宋词 Ci Song,";;;霍尔果斯众合千澄影业有限公司 Horgos Zhonghe Qiancheng Pictures Co.,Ltd",";;;浙江和文影视有限公司 Zhejiang Hewen Entertainment Co., Ltd;;;北京尚丰影视传媒有限公司 Beijing Shangfeng Entertainment Co.,Ltd;;;北京家乐影业有限公司 Beijing Jiale Pictures Co.,Ltd;;;北京和丽影业有限公司;;; 北京威曼信息科技有限公司",1185.0,341.0,33.0,1340234.0,李勇昌,0,0.0,1.49134,0.0,,,0,0.0,0.0,0.0,1313759.0,苏查拉·玛娜英,1,826.0,1.25296,0.0,0.0,1353238.0,李川,0,0.0,0.6806399999999999,0.0,0.0,,,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,4502.0,2290.0,惊悚/恐怖,2D,2017-10-12,2017,10,12,3,4,41,False,True,False,"['惊悚', '恐怖']",2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1595,['2D'],1,0,0,27643,0,False,False,False,False,False,False
2668,你若安好,94.0,1139.1,141.0,1.0403,28957.49219,0.17323,0.5731,1.87008,0,0,2.0,741.0,保剑锋 Jianfeng Bao;;;隋源 Yuan Sui;;;孙茜 Qian Sun;;;田牧宸 Muchen Tian;;;李木子 Muzi Li;;;翟小兴 Xiaoxing Zhai,,";;;深圳广播电影电视集团 Shenzhen Radio, Film＆Television Group;;;扬州广播电视总台 Yangzhou Radio and Television Station;;;长影集团有限责任公司 Changchun Film Group;;; 深圳电影制片厂有限公司 Shenzhen Film Studio;;;赵氏兄弟影业（鄂尔多斯）有限公司;;; 廊坊国华影视基地;;; 中国电影集团公司 China Film Group Corporation",0.0,91.0,34.0,1324414.0,刘抒鹃,2,66.0,0.70316,0.0,,,0,0.0,0.0,0.0,1044611.0,保剑锋,9,302684.0,2.5031,2200.0,484.0,1366847.0,隋源,0,0.0,0.74522,0.0,0.0,1323812.0,赵葆华,5,577.0,1.58437,125.0,,,0,0.0,0.0,0.0,,658.0,剧情,2D,2017-10-17,2017,10,17,1,4,42,False,True,False,['剧情'],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4731,['2D'],1,0,0,27643,0,False,False,False,False,False,False
2669,中国推销员,110.0,1120.9,722.0,2.5453,188073.84375,0.16899,0.35476,1.83557,0,0,4.0,21656.0,李东学 Ethan Li;;;迈克·泰森 Mike Tyson;;;史蒂文·席格 Steven Seagal;;;李艾 Ai Li;;;王自健 Zi Jian Wang;;;安妮克·阿斯克渥德 Janicke Askevold;;;艾瑞克·艾伯纳尼 Eriq Ebouaney,;;;五洲电影发行有限公司 Wuzhou Film Distribution,";;;北京金神影视文化有限公司 Beijing Jinshen Film Culture Co., Ltd.;;;嘉兴市广播电视集团;;; 深圳市银河星辰文化投资有限公司;;; 山东慈恩源文化传媒有限公司 Shandong Cienyuan Media Co.,Ltd;;;北京华夏星光文化传媒有限公司 Beijing Huaxia Xingguang Media Co.,Ltd;;; 东莞市华夏星光影视文化传媒有限公司;;; 中保宇投资有限公司;;; 万达影视传媒有限公司 Wanda Media Co., Ltd;;;电广传媒影业(北京)有限公司 TIK Films（Beijing）Pictures Co.,Ltd;;;中国数字文化集团有限公司 China Digital Culture Group Co.,Ltd;;;广东南方领航影视传播有限公司 Guangdong Nanfang Linghang Entertainment Co.,Ltd;;;北京歌华有线电视网络股份有限公司 Bei Jing Ge Hua Wei Xian Dian Shi Wang Lao Gu Bin Co., LTD;;;山东沃尔德影视传媒有限公司 Shandong Woerde Media Co.,Ltd;;;深圳市电影发行放映有限公司  Shenzhen Film Distribution Co.,Ltd",2887.0,1101.0,100.0,1352903.0,,0,0.0,0.8109999999999999,0.0,,,0,0.0,0.0,0.0,1317113.0,李东学,7,20491.0,1.94146,2264.0,0.0,1371561.0,安妮克·阿斯克渥德,0,0.0,0.31525,0.0,0.0,1352903.0,檀冰,0,0.0,0.8109999999999999,196.0,,,0,0.0,0.0,0.0,2156.0,4538.0,剧情/动作/枪战/爱情/战争,2D,2017-06-16,2017,6,16,4,2,24,False,True,False,"['剧情', '动作', '枪战', '爱情', '战争']",5,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7591,['2D'],1,0,0,27643,1,False,False,False,False,True,False
2671,捍卫者,101.0,1032.1,382.0,4.40194,358501.875,0.16549,0.27906,3.57482,0,0,7.6,1868.0,白恩 En Bai;;;吕星辰 Xingchen Lv;;;赫子铭 Ziming He,";;;大地时代电影发行（北京）有限公司 Dadi Century Films Distribution（Beijing）Co.,Ltd;;; 爱微笑文化传媒（北京）有限公司 Aiweixiao Culture Media (Beijing)Co.,Ltd;;;猎海数字电影院线（北京）有限公司 Beijing Liehai Entertainment Co.,Ltd",";;;佳泽（上海）影视文化工作室 Jiaze(Shanghai)Media Studio;;;北京盛钰影视文化投资有限公司 Beijing Shengyu Film＆Television Culture Investment Co., Ltd.",13087.0,4411.0,209.0,1380918.0,廖希,0,0.0,0.79138,0.0,1361259.0,韩平,0,0.0,0.37426,0.0,1327332.0,白恩,0,0.0,1.29588,0.0,0.0,1330093.0,吕星辰,2,496.0,0.6635,226.0,67.0,1325384.0,啸杨,2,2068.0,1.00209,0.0,1380942.0,却却,0,0.0,0.37426,0.0,1496.0,4546.0,战争/剧情/历史,2D,2017-09-22,2017,9,22,4,3,38,False,True,False,"['战争', '剧情', '历史']",3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10187,['2D'],1,0,0,27643,1,False,False,False,False,False,False
2672,推理笔记,95.0,1022.3,791.0,2.08081,112967.8125,0.17247,0.69442,0.79273,0,0,4.4,27328.0,陈都灵 Duling Chen;;;林柏宏 Bohong Lin;;;汪铎 Tony;;;郝邵文 Hao Shaowen;;;金士杰 Shijie Jin;;;王刚 Gang Wang;;;宋周玲 Julie Song,";;;霍尔果斯乐视影业有限公司 Horgos Le Vision Pictures Co.,Ltd;;;乐视影业（天津）有限公司 Le Vision Pictures (Tianjin) Co.,Ltd",";;;乐创文娱 Le Vision Pictures (Beijing) Co.,Ltd;;;霍尔果斯乐视影业有限公司 Horgos Le Vision Pictures Co.,Ltd;;;霍尔果斯乐漾影视传媒有限公司",7689.0,2438.0,126.0,1348447.0,张天辉,0,0.0,1.44577,0.0,,,0,0.0,0.0,0.0,1342249.0,陈都灵,1,48522.0,2.27957,8215.0,668.0,1275324.0,林柏宏,1,655.0,1.17235,579.0,327.0,1348447.0,张天辉,1,13590.0,1.44577,0.0,1408062.0,钟濛,0,0.0,0.21371,0.0,4276.0,883.0,剧情/悬疑/爱情,2D,2017-11-24,2017,11,24,4,4,47,False,True,False,"['剧情', '悬疑', '爱情']",3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5678,['2D'],1,0,0,27643,1,False,False,False,False,False,True
2673,异兽来袭,87.0,1011.1,204.0,4.59646,345621.125,0.13,0.04193,7.748410000000002,0,0,3.7,3091.0,甘于晓雪 Xiaoxue Ganyu;;;于博宁 Boning Yu;;;杨祖青 Zuqing Yang;;;于佳 Jia Yu;;;尹大为 Dawei Yin;;;黄榛 Zhen Huang;;;王斯琼 Siqiong Wang;;;邢硕 Shuo Xing;;;张军 Jun Zhang;;;诗梓佳 Zijia Shi,";;;大顺（北京）影视文化有限公司 Dashun(Beijing)Media Co.,Ltd",";;;中广德丰文化传媒（北京）有限公司 Zhongguang Defeng Media （Beijing） Co.,Ltd;;;北京图傲文化传播有限责任公司 Beijing Tuao Media Co.,Ltd;;;北京创琇得洺影视文化传媒有限公司 Beijing Chuangxiu Deming Entertainment Co.,Ltd;;;海宁嘻嘻哈哈影视文化有限公司 Haining Xixi Haha Entertainment Co.,Ltd",835.0,342.0,9.0,1374834.0,陈海帆,0,0.0,1.48344,0.0,,,0,0.0,0.0,0.0,1374836.0,甘于晓雪,0,0.0,1.48344,0.0,0.0,1315933.0,于博宁,0,0.0,0.81672,0.0,0.0,1374835.0,王琦垚,0,0.0,1.48344,0.0,,,0,0.0,0.0,0.0,4549.0,4550.0,科幻/灾难/惊悚,2D,2017-06-09,2017,6,9,4,2,23,False,True,False,"['科幻', '灾难', '惊悚']",3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10853,['2D'],1,0,0,27643,1,False,False,False,False,False,False
2674,美容针,97.0,1005.8,751.0,1.62612,147176.98438,0.17832,0.92356,1.14782,0,0,4.5,1537.0,杜天皓 Calvin Tu;;;闫妮 Ni Yan;;;宋伊人 S.Ireine;;;张亦驰 Yichi Zhang;;;赵毅新 Zhao Yixin,";;;五洲电影发行有限公司 Wuzhou Film Distribution;;;万达影业（青岛）有限公司 Wanda Pictures（Qingdao）Co.,Ltd;;; 华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;;万达影视传媒有限公司 Wanda Media Co., Ltd;;;北京大国文化传播有限公司;;; 北京博众未来文化传媒有限公司 Beijing Bozhong Weilai Media Co.,Ltd",5326.0,2096.0,114.0,1373944.0,黄美娜,0,0.0,0.58806,0.0,,,0,0.0,0.0,0.0,1274496.0,闫妮,24,481401.0,6.8052899999999985,5374.0,101.0,1326549.0,杜天皓,6,180982.0,1.40026,1033.0,294.0,1373944.0,黄美娜,0,0.0,0.58806,0.0,,,0,0.0,0.0,0.0,2156.0,1201.0,爱情/剧情,2D,2017-05-19,2017,5,19,4,2,20,False,True,False,"['爱情', '剧情']",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5234,['2D'],1,0,0,27643,1,False,False,False,False,True,True
