id,title,duration,technology,type,boxoffice,first_boxoffice,actor,issue_company,manu_company,release_date,year,month,day,day_of_week,quarter,week,type_list,num_types,genre_剧情,genre_爱情,genre_喜剧,genre_动作,genre_惊悚,genre_动画,genre_悬疑,genre_冒险,genre_犯罪,genre_战争,genre_恐怖,genre_奇幻,genre_儿童,genre_纪录片,genre_青春,technology_list,technology_2D,technology_3D,technology_IMAX,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,is_weekend,springfestival,summer,nationalday
1491,十万个冷笑话,100.0,2D,喜剧/动画,11987.7,8349.0,皇贞季 Wang Zhen (voice);;;宝木中阳 BMZY (voice);;;山新 Xin Shan (voice);;;阿杰 ketsu (voice),";;;万达影视传媒有限公司 Wanda Media Co., Ltd;;;五洲电影发行有限公司 Wuzhou Film Distribution;;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd;;;万达影业（香港）有限公司 Wanda Pictures（Hongkong）Co.,Ltd",";;;万达影视传媒有限公司 Wanda Media Co., Ltd;;;有妖气原创漫画梦工厂 Yuouyaoqi Yuanchuang Comic Dreamworks",2014-12-31,2014,12,31,2,4,1,"['喜剧', '动画']",2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
1492,狂怒,134.0,2D,动作/战争,11902.1,4524.0,布拉德·皮特 Brad Pitt;;;希亚·拉博夫 Shia LaBeouf;;;罗根·勒曼 Logan Lerman;;;斯科特·伊斯特伍德 Scott Eastwood;;;乔·博恩瑟 Jon Bernthal;;;沙维尔·塞缪尔 Xavier Samuel;;;詹森·艾萨克 Jason Isaacs;;;迈克尔·佩纳 Michael Pena;;;吉姆·帕莱科 Jim Parrack;;;布拉德·威廉姆·亨克 Brad William Henke;;;安娜玛丽亚·玛琳卡 Anamaria Marinca;;;劳伦斯·斯佩尔曼 Laurence Spellman;;;艾丽西娅·冯·里特.. Alicia von Rittberg;;;李·阿斯奎斯-科 Lee Asquith-Coe;;;马克·巴德汉姆 Mark Badham;;;詹姆斯·亨利 James Henri;;;豪尔赫·莱昂马丁内斯 Jorge Leon Martinez;;;丹尼尔·韦斯特伍德 Daniel Westwood;;;杰克·库兰 Jake Curran;;;安娜斯塔西亚·哈罗德 Anastasia Harrold,;;;中国电影集团公司 China Film Group Corporation,";;; Grisbi Productions, Le;;; QED International;;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd;;;美国哥伦比亚影业公司 Columbia Pictures Industries, Inc.;;;  Crave Films;;;索尼电影娱乐公司 Sony Pictures Entertainment;;;索尼发行公司 Sony Pictures Releasing;;; TriStar Pictures",2014-11-21,2014,11,21,4,4,47,"['动作', '战争']",2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
1493,一个人的武林,100.0,3D,动作/爱情/警匪/悬疑/功夫/惊悚,11843.0,4978.0,甄子丹 Donnie Yen;;;王宝强 Baoqiang Wang;;;杨采妮 Charlie Yeung;;;白冰 Ice;;;方中信 Alex Fong;;;樊少皇 Siu-Wong Fan;;;释彦能 Yanneng Shi;;;姜大卫 John Chiang;;;吴浩康 Deep Ng;;;张文杰 Wen-jie Zhang;;;喻亢 Kang Yu;;;思漩 Christie Chen;;;王嘉慧 Jiahui Wang;;;陈伟雄 Phat Chan;;;黄伟辉 Wong Wai-Fai;;;纪焕博 Rock Ji;;;元彬 Yuen Bun;;;张蓝心 Lan-xin Zhang;;;姜大卫 David Chiang;;;邹文怀 Raymond Chow;;;董玮 Wei Tung;;;李忠志 Nicky Li;;;刘伟强 Andrew Lau;;;郑保瑞 Pou-Soi Cheang;;;黄志强 Kirk Wong;;;龙比意 Bey Logan;;;郭子健 Derek Kwok;;;袁祥仁 Cheung-Yan Yuen;;;陈会毅 Billy Chan;;;孟海 Hoi Mang;;;杨盼盼 Panpan Yeung;;;金培达 Peter Kam;;;林迪安 Dion Lam;;;张同祖 Joe Cheung;;;徐小明 Siu Ming Tsui;;;陈淑贤 Susan Chan;;;司徒慧焯 Roy Szeto;;;李达超 Tatchiu Lee;;;黄凯森 Sam Kai-Sen Huang,";;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd;;;英皇电影发行（北京）有限公司 EMP Distribution（Beijing）Limited;;;中国电影集团公司 China Film Group Corporation",";;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd;;;香港英皇影业有限公司 Emperor Motion Pictures;;;太阳娱乐文化有限公司 Sun Entertainment Culture Limited;;;北京银梦影视艺术有限公司 Beijing Yinmeng Entertainment Co.,Ltd;;;英皇电影发行（北京）有限公司 EMP Distribution（Beijing）Limited;;;北京世纪千和文化投资有限公司 Beijing Shiji Qianhe Media Co.,Ltd",2014-10-31,2014,10,31,4,4,44,"['动作', '爱情', '警匪', '悬疑', '功夫', '惊悚']",6,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,['3D'],0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
1494,魔警,112.0,2D,动作/犯罪,10833.0,5011.0,吴彦祖 Daniel Wu;;;张家辉 Nick Cheung;;;安志杰 Andy On;;;林嘉华 Dominic Lam;;;廖启智 Kai Chi Liu;;;思漩 Christie Chen;;;李国麟 Kwok-Lun Lee;;;欧锦棠 Stephen Au;;;戚冠军 Kuan-Chun Chi;;;陈芷菁 Astrid Chan;;;梁焯满 Sammuel Leung;;;姜皓文 Philip Keung;;;王合喜 Ken Wong;;;吴浩康 Deep Ng;;;冯素波 So Po Fung;;;思漩 Christie Chen,;;;中国电影集团公司 China Film Group Corporation,;;;香港英皇影业有限公司 Emperor Motion Pictures,2014-04-18,2014,4,18,4,2,16,"['动作', '犯罪']",2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
1495,白日焰火,106.0,2D,爱情/犯罪/同性/剧情,10371.2,4145.0,廖凡 Fan Liao;;;桂纶镁 Lun-mei Guey;;;王学兵 Xuebing Wang;;;王景春 Jingchun Wang;;;余皑磊 Ailei Yu;;;倪景阳 Jingyang Ni,";;;江苏幸福蓝海影业有限责任公司 Omnijoi Pictures Co.,Ltd;;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd",";;;幸福蓝海影视文化集团股份有限公司 Omnijoi Media Corporation Co.,Ltd;;;博雅德中国娱乐有限公司 Boyade China Entertainment Co.,Ltd;;;江苏幸福蓝海影业有限责任公司 Omnijoi Pictures Co.,Ltd",2014-03-21,2014,3,21,4,1,12,"['爱情', '犯罪', '同性', '剧情']",4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
1496,临时同居,95.0,2D,爱情/喜剧,10108.0,5423.0,张家辉 Nick Cheung;;;郑秀文 Sammi Cheng;;;胡杏儿 Myolie Wu;;;杨颖 Angelababy;;;黄子华 Chi Wah Wong;;;欧豪 Oho Ou,";;;联瑞（上海）影业有限公司 Lian Ray Pictures Co.,Ltd",;;;万诱引力电影公司 Irresistible Films,2014-08-21,2014,8,21,3,3,34,"['爱情', '喜剧']",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False
1497,反贪风暴,92.0,2D,反腐/动作,9530.0,3438.0,古天乐 Louis Koo;;;林家栋 Ka Tung Lam;;;陈静 Dada Chan;;;盛君 Jun Sheng;;;卢海鹏 Hoi-Pang Lo;;;王敏德 Michael Wong;;;欧锦棠 Stephen Au;;;徐靖雯 Jingwen Xu;;;王澜霏 WangLanFei;;;骆应钧 Felix Lok;;;曾国祥 Kwok Cheung Tsang;;;张兆辉 Siu-fai Cheung;;;廖启智 Kai Chi Liu;;;姜皓文 Philip Keung;;;张松枝 Chung-chi Cheung;;;何华超 Tony Ho;;;田学维 Xuewei Tian;;;吕珊 Saan Lui;;;张坚庭 Alfred Cheung;;;罗冠兰 Koon-Lan Law;;;方平 Henry Fong;;;张同祖 Joe Cheung,";;;乐创文娱 Le Vision Pictures (Beijing) Co.,Ltd",";;;乐创文娱 Le Vision Pictures (Beijing) Co.,Ltd;;;香港天马电影出品有限公司 Pegasus Motion Pictures Limited",2014-08-16,2014,8,16,5,3,33,"['反腐', '动作']",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False
1498,绣春刀,95.0,2D,动作/古装/悬疑,9323.7,3614.0,张震 Zhen Zhang;;;王千源 Qianyuan Wang;;;李东学 Ethan Li;;;刘诗诗 Cecilia Liu;;;聂远 Yuan Nie;;;朱丹 Dani;;;周一围 Yiwei Zhou;;;叶青 Qing Ye;;;金士杰 Shijie Jin;;;赵立新 Lixin Zhao;;;乔磊 Lei Qiao;;;杨轶 Yi Yang;;;古典 Dian Gu;;;叶项明 Xiangming Ye;;;杨晓波 Xiaobo Yang,;;;中国电影集团公司 China Film Group Corporation,";;;中央新闻纪录电影制片厂（集团） Central Studio of News Reels Production;;;北京大楚长歌影视文化有限公司 Beijing Dachu Changge Entertainment Co.,Ltd;;;北京合力映画影视文化传媒有限公司 Beijing Heli Yinghua Entertainment Co.,Ltd",2014-08-07,2014,8,7,3,3,32,"['动作', '古装', '悬疑']",3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False
1499,喜羊羊与灰太狼之飞马奇遇记,95.0,2D,动画,8624.2,4645.0,白百何 Fay Bai (voice);;;郑恺 Ryan Zheng (voice),";;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd",";;;广东原创动力文化传播有限公司 Creative Power Entertaining;;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd;;;奥飞娱乐股份有限公司 Guangdong Alpha Animation and Culture Co.,Ltd",2014-01-16,2014,1,16,3,1,3,['动画'],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,False,False,False
1500,整容日记,95.0,2D,喜剧/都市,8440.7,3952.0,白百何 Fay Bai;;;郑中基 Ronald Cheng;;;张瑶 Yiyad;;;郭京飞 Jingfei Guo;;;张大礼 Dali Zhang,";;;我们亚博思电影发行（北京）有限公司 Wo Men Ya Bo Si Film Distribution (Beijing) Co., LTD;;;华谊兄弟传媒股份有限公司 Huayi Brothers Media Group Co.,Ltd",";;;中影寰亚音像制品有限公司 China Film Media Asia Audio Video Distribution Co.Ltd;;;我们制作有限公司 We Productions Co.,Ltd;;;寰亚电影制作有限公司 Media Asia Film Production Co., Ltd.;;;云南电影制片厂 Yunnan Film Studio;;;北京盛世鼎典文化传媒有限公司 Beijing Shengshi Dingdian Media Co.,Ltd;;; 江苏华红影视投资有限公司  China Red Entertainment  Investment  Co.,Ltd;;;东阳横店九天云影视文化工作室 Dongyang Hengdian Jiutianyun studio",2014-04-04,2014,4,4,4,2,14,"['喜剧', '都市']",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
1501,六福喜事,93.0,2D,爱情/喜剧,8090.8,1580.0,黄百鸣 Bak-Ming Wong;;;郑中基 Ronald Cheng;;;吴君如 Sandra Ng;;;薛凯琪 Fiona Sit;;;曾志伟 Eric Tsang;;;大鹏 Peng Da;;;熊黛林 Lynn Xiong;;;林峯 Raymond Lam;;;于波 Bo Yu;;;杨千嬅 Miriam Yeung;;;吴千语 Karena Ng;;;古天乐 Louis Koo;;;张达明 Tat-Ming Cheung;;;方力申 Alex Fong;;;李璨琛 Sam Lee;;;谷德昭 Vincent Kuk Tak Chiu,";;;乐创文娱 Le Vision Pictures (Beijing) Co.,Ltd",";;;乐创文娱 Le Vision Pictures (Beijing) Co.,Ltd;;;香港天马电影出品有限公司 Pegasus Motion Pictures Limited",2014-01-11,2014,1,11,5,1,2,"['爱情', '喜剧']",2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
1502,救火英雄,95.0,2D,动作,7746.5,3466.0,谢霆锋 Nicholas Tse;;;余文乐 Shawn Yue;;;任达华 Simon Yam;;;胡军 Jun Hu;;;白冰 Ice;;;陈伟霆 William Chan;;;安志杰 Andy On;;;谭耀文 Patrick Tam;;;廖启智 Kai Chi Liu;;;卫诗雅 Michelle Wai;;;洛诗 Alice;;;吴浩康 Deep Ng;;;邵音音 Susan Shaw;;;关智斌 Kenny Kwan,";;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd;;;英皇电影发行（北京）有限公司 EMP Distribution（Beijing）Limited",";;;香港英皇影业有限公司 Emperor Motion Pictures;;;寰亚电影制作有限公司 Media Asia Film Production Co., Ltd.;;;珠江影业传媒股份有限公司 Pearl River Pictures Co., Ltd",2014-01-03,2014,1,3,4,1,1,['动作'],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
1503,触不可及,100.0,2D,爱情/悬疑,7681.8,4011.0,孙红雷 Honglei Sun;;;桂纶镁 Lun-mei Guey;;;方中信 Alex Fong;;;徐静蕾 Jinglei Xu;;;蒋勤勤 Qinqin Jiang;;;黄磊 Lei Huang;;;蔡少芬 Ada Choi;;;奚美娟 Meijuan Xi,;;;五洲电影发行有限公司 Wuzhou Film Distribution;;;北京完美影视传媒有限责任公司 PERFECT WORLD PICTURES,";;;北京完美影视传媒有限责任公司 PERFECT WORLD PICTURES;;; 北京鑫宝源影视投资有限公司 Beijing Xinbaoyuan Entertainment  Investment  Co.,Ltd;;;北京云图影视文化传媒有限公司 Beijing Yuntu Entertainment Co.,Ltd",2014-09-19,2014,9,19,4,3,38,"['爱情', '悬疑']",2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
1504,英雄之战,95.0,2D,动作/冒险,7458.1,3988.0,陆毅 Yi Lu;;;何润东 Peter Ho;;;魏伊 Yi Wei;;;侯勇 Yong Hou;;;午马 Ma Wu;;;林威 Wai Lam;;;翁虹 Yvonne Yung;;;张志康 Zhikang Zhang;;;李舒燃 Shuran Li;;;章小军 Xiaojun Zhang,;;;银润传媒集团 Inlook Media,";;;道和影业有限公司 Daohe Film Co.,Ltd",2014-03-21,2014,3,21,4,1,12,"['动作', '冒险']",2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
1505,露水红颜,95.0,2D,爱情,6628.8,3508.0,郑智薰 Rain;;;刘亦菲 Yifei Liu;;;陈冲 Joan Chen;;;王学兵 Xuebing Wang;;;邵峰 Jimmy Shaw;;;唐嫣 Yan Tang;;;安志杰 Andy On;;;孙海英 Haiying Sun;;;林依轮 Yilun Lin;;;董勇 Yong Dong,";;;北京星光灿烂影视文化有限公司 Beijing Starlit Entertainment Co.,Ltd;;;东阳新视觉影视文化有限公司 Dongyang Xinshijue Entertainment Co.,Ltd",";;;北京希世纪影视文化发展有限公司 Beijing Hope Century Motion PIctures Co.,Ltd;;;北京星光灿烂影视文化有限公司 Beijing Starlit Entertainment Co.,Ltd;;;北京光线传媒股份有限公司 Beijing Enlight Media Co.,Ltd;;;浙江淘宝网络有限公司 Zhejiang Taobao Network Co. Ltd.;;;北京若水彤云影视文化传媒有限公司 Beijing Ruoshui Tongyun Entertainment  Co.,Ltd;;;北京华图宏阳教育文化发展股份有限公司 Beijing Huatu Hongyang Education And Culture Development Co.,Ltd;;;上海格瓦商务信息咨询有限公司 Shanghai Gewa Business Information Consulting Co.,Ltd;;; 广东浙银投资控股有限公司 Guangzhou Zheyin Share Control Takeover Co.,Ltd;;;上海慧宇投资发展有限公司 Shanghai Huiyu Investment And DevelopmentCo.,Ltd;;; 华泉中天文化发展有限公司 Huaquan Zhongtian Media Co.,Ltd;;; 东阳新视觉影视文化有限公司 Dongyang Xinshijue Entertainment Co.,Ltd;;;东阳万树影视传播有限公司 Dongyang Wanshu Entertainment Co.,Ltd;;;上海酷哇伊文化传媒有限公司 Shanghai Kuwayi Media Co.,Ltd;;; 天津广播电视台 Tianjin Radio and television;;;天视卫星传媒股份有限公司 TJTV Satellite Intermediary Co.,Ltd;;;襄阳百纳影视文化有限公司 Xiangyang Baina Entertainment Co.,Ltd",2014-11-07,2014,11,7,4,4,45,['爱情'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
1506,盗马记,95.0,2D,喜剧,6273.4,2961.0,陈慧琳 Kelly Chen;;;梁家辉 Tony Leung Ka Fai;;;郑伊健 Ekin Cheng;;;曾志伟 Eric Tsang;;;王祖蓝 Cho-lam Wong;;;王紫逸 Ziyi Wang;;;王槊 Shuo Wang;;;刘碧丽 Mandy Lieu;;;廖启智 Kai Chi Liu;;;车婉婉 Stephanie Che;;;黎芷珊 lei ji san;;;陈滢 Ying Chen,,";;;银都机构有限公司 Sil-Metropole Organization Ltd.;;;安乐影片有限公司 EDKO Film Co.,Ltd;;;UFO电影人制作有限公司 United Filmmakers Organization Co.,Ltd;;;博纳影业集团股份有限公司 Bona Film Group",2014-03-21,2014,3,21,4,1,12,['喜剧'],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
1507,赛尔号4大电影：圣魔之战,90.0,3D,动画/冒险,6233.1,3949.0,,";;;北京光线影业有限公司 Beijing Enlight Pictures Co.,Ltd;;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;;上海淘米网络科技有限公司 Shanghai Taomee Network & Technology Co., Ltd.;;;北京电视台卡酷少儿卫视 Beijing KAKU Cartoon Satellite TV;;;江苏省广播电视总台优漫卡通卫视 Jiangsu Youman Cartoon TV;;; 广东金逸珠江电影院线有限公司 GZ. JinYiZhuJiang Movie Circuit Co.,Ltd",2014-07-10,2014,7,10,3,3,28,"['动画', '冒险']",2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,['3D'],0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False
1508,神秘世界历险记2,90.0,2D,动画/冒险,6193.9,3254.0,刘校妤 Xiaoyu Liu (voice);;;孟泉霖 Quanlin Meng (voice);;;陆揆 Kui Lu (voice);;;杨天翔 Tianxiang Yang (voice);;;冯盛 Sheng Feng (voice),";;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd;;;北京安石纳影文化有限公司 Beijing Anshinaying Media;;;上海电影股份有限公司影视发行分公司 Eastern Mordor;;;大地时代电影发行（北京）有限公司 Dadi Century Films Distribution（Beijing）Co.,Ltd",";;;江苏省广播电视总台 Jiangsu Broadcasting Corporation;;;江苏省广播电视总台优漫卡通卫视 Jiangsu Youman Cartoon TV;;; 北京其欣然影视文化传播有限公司 Beijing Qixinran Entertainment Co.,Ltd;;;其石电影基金 Cheers Tone;;;土豆动漫 Tudou Cartoon;;;北京电视台卡酷少儿卫视 Beijing KAKU Cartoon Satellite TV;;;国动动画 Guodong Animation;;;领航传媒 Linghang Media;;;重庆电视台少儿频道 Chongqing TV Children's Channel;;;福建电视台少儿频道 Fujian TV Children's Channel",2014-08-08,2014,8,8,4,3,32,"['动画', '冒险']",2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False
1509,秦时明月之龙腾万里,90.0,3D,动画,5998.0,3775.0,,";;;北京光线影业有限公司 Beijing Enlight Pictures Co.,Ltd;;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;;杭州玄机科技信息技术有限公司 Hangzhou StarQ Technology Co.,Ltd;;;东方星空创业投资有限公司 East Sky Investment  Co.,Ltd;;;上海骏梦网络科技有限公司  Shanghai Junmeng Network Tchnology Co.,Ltd;;;北京光线影业有限公司 Beijing Enlight Pictures Co.,Ltd;;;合一网络技术（北京）有限公司 Heyi Network Technology（Beijing）Co.,Ltd",2014-08-08,2014,8,8,4,3,32,['动画'],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['3D'],0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False
1510,神笔马良,87.0,2D/3D/IMAX,动画,5864.2,2994.0,邵亦琛 Yichen Shao (voice);;;孟祥龙 Xianglong Meng (voice);;;洪海天 Hai-tian Hong (voice);;;郭易峰 Yifeng Guo (voice);;;吴磊 Lei Wu (voice),,";;;天古数码艺术设计（上海）有限公司 Tiangu Digital Art And Design (ShangHai) Co., LTD;;;舞之数码动画制作有限公司 Wuzhi Shuma Animation Making  Co.,Ltd",2014-07-25,2014,7,25,4,3,30,['动画'],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['2D', '3D', 'IMAX']",1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,True,False
1511,龙之谷：破晓奇兵,90.0,2D/3D/IMAX,动画/爱情,5740.9,3533.0,景甜 Tian Jing (voice);;;胡歌 Hugh (voice);;;夏梓桐 Xia Zi Tong (voice);;;徐娇 Jiao Xu (voice),,";;;长影集团有限责任公司 Changchun Film Group;;; 横店影视制作有限公司 HG Entertainment Co.,Ltd;;;湖南金鹰卡通有限公司 Hunan Aniworld Cartoon Co.,Ltd;;;江苏省广播电视总台优漫卡通卫视 Jiangsu Youman Cartoon TV",2014-07-31,2014,7,31,3,3,31,"['动画', '爱情']",2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"['2D', '3D', 'IMAX']",1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,False,True,False
1512,脱轨时代,95.0,2D,爱情,5473.2,3093.0,张静初 Jingchu Zhang;;;潘粤明 Yueming Pan;;;吴克群 Kenji Wu;;;班嘉佳 Jiajia Ban;;;朱珠 Zhu Zhu,";;;乐创文娱 Le Vision Pictures (Beijing) Co.,Ltd;;;华夏电影发行有限责任公司 Huaxia Film Distribution Co.,Ltd",";;;广州桦森影视有限公司 Guang Zhou Zuo Sen Entertainment  Co.,Ltd;;;北京猿川影视文化有限公司  Beijing Yuanchuan Entertainment Co.,Ltd;;;金色环球传媒股份有限公司 Golden Globe Media Co.,Ltd",2014-03-07,2014,3,7,4,1,10,['爱情'],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,False,False
1513,黄金时代,179.0,2D,传记/爱情/怀旧,5154.5,2812.0,汤唯 Wei Tang;;;冯绍峰 Shaofeng Feng;;;王志文 Zhiwen Wang;;;朱亚文 Yawen Zhu;;;黄轩 Xuan Huang;;;郝蕾 Lei Hao;;;田原 Yuan Tian;;;袁泉 Quan Yuan;;;王千源 Qianyuan Wang;;;丁嘉丽 Jiali Ding;;;祖峰 Feng Zu;;;沙溢 Yi Sha;;;袁文康 Wenkang Yuan;;;张译 Yi Zhang;;;冯雷 Lei Feng;;;陈月末 Yuemo Chen;;;王紫逸 Ziyi Wang;;;张嘉译 Jiayi Zhang;;;王景春 Jingchun Wang;;;杨雪 Xue Yang;;;焦刚 Gang Jiao;;;张瑶 Yiyad;;;张博 Bo Zhang,";;;星美（北京）影业有限公司 Stellar Mega Films Limited;;;北京嘉映影业有限公司 Beijing Jiaying Pictures Co.,Ltd",";;;星美（北京）影业有限公司 Stellar Mega Films Limited;;;北京春天融和影视文化有限责任公司 Beijing Spring Ronghe Entertainment Co.,Ltd;;;北京其欣然影视文化传播有限公司 Beijing Qixinran Entertainment Co.,Ltd;;;北京嘉映影业有限公司 Beijing Jiaying Pictures Co.,Ltd",2014-10-01,2014,10,1,2,4,40,"['传记', '爱情', '怀旧']",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['2D'],1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,False,False,True
